ID,GPE,Sentiment,Title
9835,Syria,0.0,"US charges 61 with India-based scam involving 15,000 victims"
6787,Mexico,0.0,US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa
5821,Ohio,0.0,Michael Moore Owes Me $4.99
6752,North Dakota,0.2,"A ""Gesture of Thanks"": Turkey arrests terrorists for extradition to Russia"
8524,US,0.0,Jack Heart: LUCIFER in the Temple of the Dog
7047,America,0.0,Guardian Front Page: “A 16-Year-Old Migrant Cries…”
10133,US,0.0,Restaurant Chain Tim Hortons Blocks Independent Journalist’s Website on WiFi
9930,Liver,0.0,Trump Makes Last-Minute Push To Appeal To Whites - The Onion - America's Finest News Source
9189,Syria,0.0,CLINTON CAMPAIGN COOPERATED WITH POLITICO ON ‘DEMYSTIFYING’ HUMA ABEDIN
5401,Vienna,0.0,Zakharova: Kiev's talk of an armed OSCE mission is disinformation
10061,Russia,-0.2,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA
6323,US,0.0,Hillary Clinton's Postapocalyptic Hellscape Plan??
6742,America,0.0,Carmel Institute celebrates 5th anniversary with jazz concert
5891,India,0.0,Trump’s Twitter Access Revoked - The Onion - America's Finest News Source
6074,Philadelphia,0.0,YouTube censoring videos – on censorship!
6982,Yemen,0.7,"Budgeting the Good War, for 75 Years"
7498,Ukraine,0.0,Will the anti-Clinton revolt among American elites gain momentum?
10060,Russia,0.0,American Funhouse: Manufacturing Consent
9093,US,0.1,Why Hillary Clinton Will Appoint Old World Nationalists to Cabinet Positions
9102,Washington,0.0,A guide to the Paradoxroutine
7132,Vermont,0.0,AT&T-Time Warner Merger: Another Media Consolidation That Puts Profits Over Consumers
9514,Canada,0.1,US Airstrike Kills Four Iraqi Troops Near Mosul
7940,Syria,-0.083,"‘Tolerant’ Liberals Show Nothing But Contempt, Hatred Toward Nation’s Only Black Supreme Court Justice"
5482,Japan,0.0,Armed Dakota Access Contractor Accused Of Trying To Infiltrate Water Protectors
10241,Cuba,0.0,18 State Swat Team Drill In Prep for Backlash Against a Stolen Election
9364,US,0.0,Michael Moore: Joe Blow Will Vote Trump As “Ultimate F–– You to the Elite… A Human Molotov Cocktail”
7276,New WikiLeaks Dump,0.167,"More Beer, Less Vodka as Russians Mull Ongoing Crisis - Rustem Falyakhov"
7789,Benghazi,-0.1,Understanding Propaganda - The Art Of Distraction And Disinformation
8906,Nevada,0.0,Huffington Post Continues Campaigning for Hillary Clinton
10522,Moscow,0.0,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles
9397,Spain,-0.3,A Tea Party Congressman Just Called For Armed Uprising If Trump Loses
8332,Chance,-0.275,MARKETWATCH LEFTIST: MSM’s “Blatant” Anti Trump Bias May Be Suicidal
8974,Russia,0.0,"The Left Turns on Bob Dylan for His Pro-Israel Views, Refusal to Acknowledge Nobel Prize"
9008,Israel,-0.8,FACEBOOK Nazi Thought Police editors threaten to quit if Mark Zuckerberg doesn’t ban Donald Trump for hate speech
7236,Jerusalem,0.0,"Andrew Maguire – Paper Gold Market Trades Jaw-Dropping 6,800 Tonnes In One Day!"
10001,U.S.,0.0,What A Hillary Presidency Would Bring
9613,Colombia,0.0,This is What Will Happen to Mosul After ISIS is Evicted
6972,US,0.25,Mall of America to Close for First Time Ever on Thanksgiving
5728,Around Mosul,0.0,Former Director Of National Budget Warns That Markets Will Tank After US Election
7166,Iraq,-0.714,Delete Your Account – Episode 23: Don’t Get Sick
9965,US,0.284,"CNN Reach New Low, Call Sheriff Clarke A ‘Terrorist’ After Trump Gave Him The Most Important Job! | EndingFed News Network"
7264,Mosul,-0.008,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions
8421,US,0.0,"Syrian War Report – November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker"
7433,US,0.0,Google And God
5682,Nevada,0.0,Bernie Sanders Says What The Media Won’t: Trump Is A Gutless Political Coward
8594,Paris,0.0,Is it necessary to break the law to improve your standard of living?
10152,Italy,-0.4,Game changer? Trump supporter charged in voter fraud case
7913,Mexico,0.0,We told you so! The Zika virus is harmless
9275,Populism,0.0,Sesame Seeds for Knee Osteoarthritis
5413,U.S,0.0,Now We Can Finally Get to Work
7742,Texas,0.0,Trick-Or-Treaters Get Their Socks Rocked By BADASS Hillary Pumpkin Outside
8651,Mosul,0.0,Amurexit from NAFTA TPP Wall Street and Global Policeman
9381,Kenya,-0.2,Wife of Muslim jihadist who killed and wounded over 100 in Orlando nightclub massacre says she “knew nothing”
6837,Mosul,0.25,Farming Invented Many Times by Many Different Farmers Over A Vast Landscape. @CarlZimmer. @NYTimes. - Russia News Now
9771,Germany,0.0,Why Comey Reopened the Hillary Investigation
6474,Honduras,0.0,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine
7217,North Dakota,0.0,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’ - Eric Zuesse
9701,Saudi Arabia’s,0.0,What You’re Not Told: 90% Of American Media Is Controlled By Six Corporations
5445,Jeddah,0.2,"Steve Quayle On Economic Collapse, World War 3 and U S elections"
7313,Vatican,0.0,The Militarized Police at Standing Rock is Working for This Man
8956,US,0.0,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management
6551,Russia,0.0,The Truth About Atlantis [Video]
9014,Russia,0.0,Western QLD Drovers Show Solidarity With C.U.B Workers By Only Drinking Sauv Blanc – The Betoota Advocate
6552,China,0.4,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump
5325,U.S.,0.0,JASON CHAFFETZ EXPOSED HILLARY CLINTON’S PLAN TO BRIBE FBI AGENTS TO LET HER GO
7038,China,0.0,US Not Ruling Out Daesh Involvement in Afghanistan Offensive
6728,the United States,0.0,The United States Is Pre-Positioning “Enemy Assets” In Preparation For A Rigged Election
5484,France,0.0,Comment on “This is My Second One” — Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson
8039,Israel,-0.146,News: Election Night Disaster: John King Tapped His Electoral College Map Too Hard And Fell Headfirst Into A Digital Hellscape
6936,U.S.,0.375,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMP’S FAVOR
10028,Mexico,0.0,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters"
9242,New Eastern Outlook,0.025,Boy With Autism Makes His First Friend Ever And His Mom Can’t Stop Crying
9623,Russia,0.0,Julian Assange October Surprise REVEALED
6159,US,0.25,First Contact Film Trailer
6367,US,0.0,370 Economists Sign Letter Urging America Not To Vote For Donald Trump
6090,North Korea,0.0,Julian Assange Ends The Suspense: “The Source Of Hacked Emails Is Not Russia”
6210,Russia,0.0,TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!
8283,U.S.,0.0,Trump’s Star Vandalized On Hollywood Walk Of Fame - The Onion - America's Finest News Source
7271,Banana Republic,0.1,Nearly All Wild Animals Face Mass Extinction By 2020
9917,Israel,0.5,15 Foods That Contain the Most Vitamin E | Alternative
7524,Israel,0.0,TREY GOWDY: “WHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEY”
9913,China,0.136,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook
6633,Russia,0.45,FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight
8389,China,0.0,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label
9487,BRICS,0.2,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary
8326,U.S.,0.0,Donald Trump: The next President of the United States of America
7381,Israel,0.3,14 Days and Counting-There Will Be a Civil War No Matter Who Wins the Election
7216,London,0.0,Internet Is On Fire With Speculation That Podesta Emails Contain Code for Child Sex
9314,U.S.,-0.062,Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!)
5329,Syria,0.0,Babylon Mystery Religion Series
10270,Vietnam,0.0,What is Federalism?
8752,America,0.425,Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win
7114,Philippines,0.0,Turkey Rounds Up Erdogan’s Political Opponents as Crackdown Widens
10444,Palestine,0.0,Trump controlled by Mossad
7146,Russia,0.0,THE POLLS CAN NO LONGER BE RIGGED THIS ELECTION
5538,Spain,0.136,New Lunar Craters Mystery | Space News
9804,U.S.,0.15,Donald Trump Wins The Presidency In Historic Victory
8376,US,0.0,Battle for the Ages
7090,Russia,0.0,Discrimination and Condemnation: Australia’s War on Boat People
8505,Iraq,0.0,The Empire Files: Inside Palestine's Refugee Camps
9432,Propaganda,0.0,The Israeli Trumpess
7677,Put North Korea,0.0,Comment on Sheriff Says Cannabis Makes People Murderers Because “Rational Thought” Leads to Violence by Isaid Dilligaf
7095,UK,0.0,Seven World-Historical Achievements of the Iraq Invasion of 2003
6859,Russia,0.062,Major Voter Fraud Already Running Rampant Against Republicans
7305,Russia,0.033,"Re: Yes, There Are Paid Government Trolls On Social Media, Blogs, Forums And Websites"
10453,US,0.2,The REAL REASON Hillary Was Not Prosecuted For Her Email Scandal Will Infuriate You
5546,Russia,0.0,Brexit and the Law
7425,Romania,0.0,It isn’t ‘Islamophobia’ when an Oklahoma GOP State Rep. says “Islam is a cancer in our nation that needs to be cut out”
6880,US,0.468,WELCOME TO PARIS where tour buses have to navigate around all the new Muslim tent cities filling the streets
9998,Hillary,0.0,The Israeli Trumpess
6830,US,0.0,US Insiders – Not Russia – Leaked Clinton Emails
7000,Syria,-1.0,Is This Why The Smash In Gold & Silver Is Happening? A Shocking Game-Changer For Gold & Silver Is Now Unfolding…
8417,US,-0.5,Dad in weird mood since 2004
8422,Russia,0.0,NATO Buildup in Eastern Europe: ‘We’ve Only Seen the Tip of the Iceberg’
10439,Syria,0.0,California & Oregon Want To Secede From The U.S. After Trump Election
7667,US,0.0,The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns
8032,US,-0.2,Republican Protester Says He Was Nearly Killed After Trump Says ‘Take Him Out’
7304,New Eastern Outlook,0.25,"Former Miss Finland accuses Trump of sexual assault, bringing number of accusers to 12"
10501,Florida,0.0,United States  Reformation or Fracture?
8938,Brazil,0.0,CETA: Canada Has Challenged The EU’s Chemical Regulations 21 Times
6600,The United States,0.0,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living
5612,U.S.,0.5,"Life: When These Third-Graders Saw Their Classmate Didn’t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled"
10113,America,0.0,Sex and the Presidential City
9409,Russia,0.0,The Guardian is Going Friggin Nuts Over Calais
7823,U.S.,0.038,AUSTRIAN DISGRACE: No jail for Muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged
5596,Washington,0.2,The Modern History of Rigged US Elections
9293,Venezuela,-0.05,STRANGE THING moving up Alaska’s Chena River caught on video
7480,America,0.0,President Obama’s Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO)
5547,Grand Piano,0.0,"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces"
10410,Britain,0.0,Election 2016 and the Growing Global Nuclear Threat
5590,America,0.1,Pentagon: No Plan ‘So Far’ For US Troops to Enter Mosul
5502,U.S.,0.125,Russian pianist Denis Matsuev terrorized in US for supporting Putin
7127,New York,0.0,Former GOP Representative Calls For Armed Insurrection (VIDEO)
9169,US,0.0,Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment
5850,Iraq,-0.4,Did Trump Make a “Secret Deal NOT To Prosecute Hillary” In Exchange for Her Concession?
8762,Texas,0.4,4 Truly Important Items for Your Post-Election List of Things to Protest
9428,US,0.0,Public vs. Media on War
9535,Orlando,0.0,Freedom Rider: Organizing in the Age of Hillary
6246,The United States,-0.25,"As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting"
5602,Lifetime,0.518,CNN Calls Sheriff Clarke A ‘Terrorist’ After Trump Considers Giving Him An Incredible New Job | EndingFed News Network
9303,Brexit,0.0,Town in Wisconsin Passes Law That Fines Parents of Bullies
7200,Washington,0.136,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source
5336,Saudi Arabia,-0.125,Euro-Russian Mars Lander May Have Exploded Due to Software Glitch
9764,Canada,0.0,The Limitations of Randomised Controlled Trials
7375,EU,-0.167,Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome
7014,UK,0.0,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick
10304,Zimbabwe,0.0,Refugee Resettlement Watch: Swept Away In North Carolina
8709,Russia,0.0,November Kale
7670,Leave,0.117,300 US Marines Deployed To Norway Near Russian Border For First Time Since World War II
10462,Ukraine,0.0,Julian Assange: Why We Published What We Have on the US Elections
9463,UK,0.0,Pakistan expels India diplomat in tit-for-tat move
10340,America,0.136,News Shot: Detroit Airport Uses New System To Control Travelers
9525,Russia,0.0,Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act
8949,Ohio,0.2,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys"
6989,Florida,-0.125,Exclusive: Foreign Isis Fighters Defend Mosul Frontline as Locals Flee
7210,Russia,0.0,The President Of The United States of America: Donald J. Trump
9474,North Dakota,0.5,Michael Bloomberg Names Technological Unemployment as the Next Administration’s “Greatest Conundrum”
9977,Russia,0.0,Two Points About the Hillary Clinton Email Fiasco
6167,Massachusetts,0.05,IT Firm Wins $63Mln US Army Contract in South Korea - NCI
9019,Russia,-0.025,"Wall Street, Hollywood, The Media And SJWs Fail To Stop Donald Trump From Becoming America’s 45th President"
7484,Syria,0.0,"650,000 Emails Found On Anthony Weiner’s Laptop; DOJ Blocked Foundation Probe"
6432,Germany,0.083,Election’s Rape And Sexual Assault Accusations Need to Be Taken Seriously
8181,Russia,0.0,It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails
8635,India,0.0,Russian Navy Moves Guided Missile Ships to Baltic
10179,Israel,0.0,BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova
5671,U.S.,0.0,Hybrid Wars 8. Strategies Against Africa – Introduction
8497,Palestine,0.0,We’re All Going To Lose On November 8th: Get Prepped With This Post-Election Chaos Checklist (VIDEO)
5673,Brazil,0.1,HIV ‘Cure’ Almost Complete after Scientists Remove Virus’s DNA from Living Tissue
6319,North Carolina,0.0,Vortex Structured Water [Video]
5812,D.C.,0.0,Getting 10 Minutes of Sunlight Per Day Can Stop Depression
7222,US,-0.05,AUSTRIA: Freedom Party leader calls Chancellor Angela Merkel the “most dangerous woman in Europe”
7223,Dakota,0.0,The Sex Scandal That Could Change The Election
7922,America,0.0,OFF TOPIC: Unlike Muslims…horses actually do have a sense of humor
8397,Russia,-0.1,This Irish TV channel killed their weather presenter for Halloween
8525,Moscow,-0.25,Scientists Claim To Have Found 234 Alien Civilizations
9232,America,0.0,I Am A Syrian Living in Syria: “It was Never a Revolution nor a Civil War. The Terrorists are sent by your Government”
10247,Russia,0.5,Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?
7345,Standing Rock,-0.2,Two-time world champion in kickboxing killed in Moscow. Video
6672,Mosul,0.0,"Death of millions of Yemenis in the ""forgotten war"""
5408,Us,0.0,Texas county switches to 'emergency paper ballots'
10372,Russia,0.217,"Police Family Fakes Robbery, Vandalizes Own Home to Blame it On Black Lives Matter"
5439,Oregon,0.1,What DNC Donors REALLY think of African Americans
5623,Mosul,0.0,Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit
8473,Yemen,0.0,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied
5606,Vermont,0.232,"First Iraqi Troops Enter Mosul, But Fighting Remains Largely in Suburbs"
5753,Yemen,-0.071,SHOCK VIDEO : Hillary Needs Help Climbing ONE SINGLE STEP in Florida – TruthFeed
10085,Spain,0.0,Climate Engineering And Cryosphere Collapse
6057,Washington,0.15,Donald Trump Wins The Presidency In Historic Mandate Victory As Hillary Clinton Concedes
5544,Eritrea,-0.607,"Illegal Thug Returns After Deported Twice, Gives Sick ‘Gift’ To Girlfriend"
7363,Reno,-0.28,A brutal spoof advert for the new Macbook that highlights everything it doesn’t have
8560,China,-0.15,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY"
9097,New York,0.2,ICE Agent Commits Suicide in NYC; Leaves Note Revealing Gov’t Plans to Round-up & DISARM Americans During Economic & Bank Collapse | EndingFed News Network
9780,US,0.0,Gold prices on the way to all-time highs
5899,Mosul,0.168,Republicans in Congress are ready for Hillary as they prepare for new probes into Clinton Foundation
7590,US,0.0,Puh-LEEZE! DOJ’s ‘policy’ reminder to FBI is shameless (especially considering THIS) – twitchy.com
7587,U.S.,0.0,Show biz: Business and breakthroughs
6433,America,0.006,"New Company Aims To Explore Intersection Of Technology, Other Thing - The Onion - America's Finest News Source"
5751,US,0.0,When Will It End? Police Clash with Pipeline Protesters
10557,Philadelphia,0.7,A List of Best Password Managers Offering Both Free and Premium Services
5313,Italy,0.118,New bionic eye implant connects directly to brain
9927,Moscow,-0.383,GLOBAL WARMING ALARMISTS DISAPPOINTED THAT HURRICANE MATTHEW WASN’T WORSE
10441,Syria - Waiting For The Next Moves       ,-0.132,FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails?
7732,Broward County,-0.3,"Hillary Isn’t Only One Who Suffers Memory Loss, Look What Bill Just Did…."
9848,U.S.,0.0,Our Debt to Paula Jones
8082,America,-0.025,“Billionaire” Donald Trump’s Presidential Campaign Is Flat Out Broke
10457,Larium,0.0,Reasons to Risk Nuclear Annihilation
6970,Mozambique—1993–1994,0.0,BAHAHA! Wanna bet Hillary made THIS face when she found out about the FBI? [photo]
5939,Russia,0.5,Comment on The Science is “Overwhelming At This Point” Wifi Industry Appeals Brain Tumor Association Ordinance by THE SCIENCE IS “OVERWHELMING AT THIS POINT” WIFI INDUSTRY APPEALS BRAIN TUMOR ASSOCIATION ORDINANC - WAKING SCIENCE
10016,Pakistan,0.08,"“We won, you lost, get over it” Brexiters told outside High Court"
9203,Islamabad,0.0,Political Correctness for Yuengling Brewery; What About Our Opioid Epidemic?
5585,Orlando,0.0,Links 11/11/16
5701,China,0.0,VIDEO : Sean Hannity “The American People Have Finally Been Heard” – TruthFeed
10394,America,-0.6,SWEDISH OUTRAGE as Muslim colonizers get preference for housing while native Swedes are out in the cold
7635,Tel Aviv,0.136,U.S. LAWMAKERS RAISE PRIVACY CONCERNS OVER NEW HACKING RULES
7258,Washington,-0.167,U.S. Currency Hidden Images
6722,Syria,-0.45,"Monsanto Behind 4-Years-in-the-Making, Failed Peace Deal in Colombia"
8590,Russia,0.0,Oathkeepers to Prevent Voter Fraud- Operation Sabot
9375,Turkey,0.8,Non-mainstream poll shows Trump poised to win with 76% chance
10420,Russia,0.0,The Source of our Rage       :
6223,Topshop,0.0,Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave
7560,US,0.068,"Comment on ‘Voting Is Rigged & Used To Pacify The Public’ Says Three-Time US Presidential Candidate Ron Paul by Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious – Collective Evolution"
7426,US,0.0,Brexiters set up demented ‘people’s courts’
5674,Arkansas,-0.188,"Prime Minister of France says, “if we grant immediate asylum to illegal alien Muslim invaders, by tomorrow they will be speaking French and sharing French values”"
8699,Propaganda,0.4,US Presidential Elections Sound a Warning of Catastrophes to Come
8773,US,0.0,DONALD TRUMP & DEUTSCHE BANK: DID CLINTONS LEAN ON US JUSTICE DEPARTMENT?
8933,Briefing,0.0,Why You Should Stop Apologizing for Doing All That You Can
6017,Moscow,0.0,WikiLeaks Documents Reveal United Nations Interest In UFOs
10534,U.S.,0.0,Fashwave Friday: Endgame
6754,America,0.0,"Blog: If Donald Trump Pardons Me, I Would Be Honored To Serve As Secretary Of Agriculture"
7438,Russia,0.05,Re: Why Did Attorney General Loretta Lynch Plead The Fifth?
9723,South Dakota,0.2,BREAKING: THE REAL REASON HILLARY CLINTON WONT BE CHARGED BY THE FBI
7180,Bikini,0.0,"Blame Government, Not Markets, for Monopoly"
8801,Chicago,0.0,Michael Oliver – Here Is The Big Picture For Gold After The Takedown
8640,Russia,-0.1,Military op to retake Mosul from ISIS
10042,Mosul,0.0,"Lesson learned? Goldman Sachs says not to expect ""Brexit-type surprise"" on Nov. 8"
5569,US,0.0,Three Ways to Recharge Your Energy Using Crystals
8396,France,-0.1,Lawyer Who Kept Hillary Campaign Chief Out of Jail in DOJ Hillary Probe
5903,Mexico,0.0,Quit Smoking! Smoking Cigarettes Causes 150 Genetic Mutations and Cancer
8265,Ohio,0.5,The Latest ABC/WaPo Poll Has the Hillary Campaign Sounding the Alarms
8527,America,0.0,Banana Republic Election in the United States?
9205,Italy,0.068,TIME MAGAZINE Reaches NEW LOW: It’s “Sexist” To Investigate Hillary Clinton!”
5513,UK,0.15,"If Donald Trump Wins The Election, It Will Be The Biggest Miracle In US Political History"
9964,Oregon,0.0,"Comment on Creating a National Security State ‘Democracy,’ Or How the American Political System Changed and No One Noticed by James Miller"
6616,Britain,0.0,PATRIOT Act At 15: Do You Feel Safer?
5793,Rasmea Odeh’s,0.0,"Rebels Escalate Attacks on Western Aleppo, Killing 12 Civilians"
7209,Russia,0.2,Militias prepare for election unrest while Christians fast
7015,Syria,-0.2,Saudi Arabia to behead disabled man for taking part in protests
8715,US,-0.7,Cars That Broke Bad
9089,China,0.1,“Has science gone too far?”
10101,US,-0.2,Green Party’s Margaret Flowers Challenges US Senate Debate in Maryland as Undemocratic
6905,U.S.,0.0,Marcus Mumford after Bundy verdict.
8024,Mosul,0.0,#2816: Clinton Pride’s 8(a) Pig Farm Bridge – Serco Zulu Server Snuff –Soros's Patented Voter Key
7526,Iraqi City,-0.3,Dems File Complaint w/DOJ Against FBI for Investigating Hillary
9615,Israel,0.0,Tradesman keeps promise
6609,Israel,0.0,"BREAKING : LGBT Group Endorses Trump, Says, “Hillary is Detrimental for Gays” – TruthFeed"
10509,Jerusalem,0.0,The Political Songs Of Leonard Cohen
6886,Photos,0.0,How the Oligarchy Has Prepared the Groundwork for Stealing the Election
6541,Russia,0.07,New Leak Exposes Hillary’s Real Plan For Clinton Foundation Foreign Donors
7221,Ohio,0.0,WIKILEAKS : Hillary Receiving Donations from Radical Muslims in Turkey – TruthFeed
8507,Portugal,0.0,Jeremy Vine already tripping his tits off
9824,Finland,0.167,“Homicides Up 55 Percent”–Chicago Stays Vibrant
6632,The United States Permanently,-0.167,"Black Agenda Radio for Week of Nov. 7, 2016"
7794,America,0.0,Juror in Oregon militia trial dismissed for bias: judge
10538,Iraq,-0.5,An Angry John Podesta Issues A Statement On “Reopening” Of FBI Probe
9280,Syria,0.0,300 US Marines To Be Deployed To Russian Border In Norway
8336,Norway,-0.019,ISIS shoots down Russian helicopter near Palmyra (VIDEO+PHOTOS)
8883,US,-0.5,The Sad Evolution Of Education Summed Up By One Meme
6887,Japan,0.175,German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO
9119,North Korea,0.0,Trump Votes Are Being Flipped To Clinton
7325,Washington,0.0,War is eminent
10529,US,0.0,Women Should Vote With Their Husbands
7330,Saudi Arabia,0.0,"They Said What?!: Find Out What Reba McEntire, Whoopi Goldberg, And Pope Francis Have To Say"
10036,Yemen,0.8,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria
7478,Michigan,-0.125,Nuclear weapons: how foreign hotspots could test Trump’s finger on the trigger
8596,Florida,0.0,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver"
9401,Pakistan,0.5,Twitter has been looking into the future: read the best 16 predictions
7854,US,0.3,Powerful Photo Series Challenges Society’s Perception Of The Obese
10238,Syria,0.0,The People Are Laughing at the Liberal Media
9827,California,0.0,#DraftOurDaughters: Pro-War Hillary Faces Backlash Over Female Draft
5908,US,0.0,From Berkeley to Kent State
6606,America,0.0,Twenty Years of a Dictatorial Democracy     : Information
8927,Saudi Arabia,0.0,"Decorated ‘Hero’ Cop Caught Using His Authority to Steal $170,000 in State Fees"
7625,America,0.262,Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim
6589,Japan,-0.25,Clinton Aide Says Future WikiLeaks Releases Are 'Probably Fake'
5755,Japan,0.0,Re: French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”
8919,Bengaluru,0.068,John Podesta’s New Global Order
7232,Russia,0.25,Hipster dog only likes 80s dog food that you can’t get any more
6678,Texas,-0.062,Press release on Foreign Minister Sergey Lavrov’s meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now
5420,Aleppo,-0.073,12 and 63-minute videos: Donald Trump connects to false flag targeting Muslims. Did you really think our ‘masters’ offer anything other than false choice between Left and Right arms of a .01% US rogue state?
7859,Russia,0.0,Tribute to the Last Honorable US Senator: The Story of Paul Wellstone’s Suspected Assassination
8550,North Dakota,0.1,Putin: Crimean Integration Into Russian Legal Framework Goes Forward
8354,Paris,-0.05,Comment on 10 Strange Facts About Our Presidents by tania de saram
10549,Aliens,0.0,French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”
6949,Russia,0.5,Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!
8997,US,0.0,UN’s Yemen Peace Plan Would Sideline Former President Hadi
9654,Washington,-0.208,Experts Speechless! Countless People Miraculously Relieved of Serious Illness & Diseases-Must See!
10023,The Vineyard of the,-0.1,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property"
8319,Russia,-0.071,"This is tyranny not democracy, says party with single MP"
10378,Voting,0.0,Re: DePaul: “Unborn Lives Matter” Posters Are Veiled Bigotry
7665,Boding Ill,-1.0,Bill Clinton’s Lover: He Called Ruthless Hillary ‘The Warden’
6115,Iran,-0.15,Did You Notice Anything Different In The MSM Lately?
7538,Iraq,0.3,BOMBSHELL: Hillary Clinton’s Leaked Audio Proves She Rigs Elections
6010,Syria,-0.35,| Man whose son was killed by illegal immigrant files two suits against feds
5560,Lebanon,0.0,"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar"
6055,Propaganda,0.0,How The Oligarchs Plan To Steal The Election
5503,America,0.0,"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons"
9098,Philadelphia,0.0,The She-Devil
8195,Syria,0.0,The US Elections Do Matter But Not Necessary To Follow Them – Sheikh Imran Hosein
6964,Russia,-0.4,Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video
9376,Spain,0.1,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes
9767,Pennsylvania,-0.55,Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son
8655,America,0.0,'Racist and sexist’ complaints against Aussie lamb advert rejected
9230,Russia,0.0,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments
10214,Cuba,0.5,The Most Interesting Chart In The World – Part 2
8275,Rwanda,0.0,"Spy Scandals, Globalism and the Betrayal of America"
6547,Philippines,-0.1,John Oliver’s Smear Tactics Exposed As Establishment Propaganda
6497,UK,0.1,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere
8621,Turkey,0.0,Western “Culture” is Wrecking Entire Continents
9185,Venezuela,0.0,ISIS: Mortal Threat Or Paper Tiger?
6012,US,0.125,Someone left a funny note asking the postman to move a spider
8056,Moscow,0.0,Hispanic Crowd Boos Marco Rubio off Stage
10329,England,0.33,High Court Judges looking for a Truss to support them. More soon.
