ID,GPE,Sentiment,Title
2222,Puerto Rico,0.0,Debating the Future of American Power Abroad
3566,Florida,0.0,Islamic State accepts Boko Haram allegiance pledge
2624,America,0.0,Netanyahu warns Iran deal could 'threaten the survival' of Israel
1066,Iowa,0.0,"After Brussels, Trump's 'strength' resonates with GOP voters (+video)"
825,New Hampshire,0.117,"Done Deal? Clinton, Trump Shift to General Election after Big Wins"
2706,Yemen,0.2,What Brian Williams’s Chopper Whopper Says About Modern News Media
2574,U.S.,-0.188,"Republicans have little reason to act on immigration — both today, but also before the 2016 primaries"
4996,Alaska,0.0,We don’t just need to see Trump’s taxes — we need a real medical report on him
3764,Carly Fiorina,0.05,Police morale can wait: How the Baltimore riots should reshape Attorney General Loretta Lynch’s agenda
3168,America,0.021,Major Corporate Sponsors Are Scaling Back Support for GOP Convention
3494,US,0.625,Admit it: You love Tax Day! (Opinion)
131,Florida,-0.068,Obama On Baltimore: 'This Is Not New'
3073,Indiana,0.0,Booze Brands Polarize Just Like Politicians
4047,Istanbul,0.25,Why Greece and Iran seem willing to take on the world (+video)
5083,US,0.222,"Hillary Clinton Promises Steady Leadership, More Jobs in Historic Speech"
4027,Iran,0.0,Obama: U.S. cannot solve the world's problems alone
4587,S.C.,0.0,How hackers eroded Americans' trust in democratic process
497,Ferguson PD,0.0,"Here come the jobs, finally"
1532,Cleveland,0.0,What Walker's Departure Means for GOP Field
4696,New Hampshire,0.0,Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times
3821,Venezuela,0.0,Obama’s trip to Ethiopia alarms some human rights activists
2519,Iowa,0.15,Illegal Immigrants Could Elect Hillary
806,Istanbul,0.0,Cruz campaign: We could have stopped Trump if Rubio became running mate
5236,Iowa,0.0,Kentucky governor: Electing Hillary Clinton may eventually lead to violence
1994,Kasich,0.0,Inside Jeb's 'shock and awe' launch
4070,Hawaii,0.3,Relief efforts to find survivors intensify amid powerful aftershocks
612,Mississippi,0.25,The early 2016 primary calendar is now set. It will change.
5089,Michigan,0.0,Trump: I wouldn't accept Cruz's endorsement
1162,Iran,0.0,"Mitt Romney Calls Donald Trump 'A Phony, A Fraud'; Trump Hits Back"
4052,Cleveland,0.0,"In Jamaica, Obama indicates that he will remove Cuba from terrorism list"
2004,Charleston,0.0,Cruz's immigration gambit
911,South Carolina Black,0.65,Trump slams GOP nominating process as top aide accuses Cruz of 'gestapo tactics' to win delegates
5146,Nevada,0.0,Obama hits the trail for Hillary Clinton: Will he help or hurt?
10,Ethiopia,0.0,Scalia’s death comes just a month before the court’s biggest abortion case in years
2893,South Carolina,0.136,New Saudi king ascends to the throne as terrorism threat grows
4434,Ukraine,0.0,"With Another Deadline Looming, Whispers Of Iran Nuclear Deal Emerge"
814,Cuba,-0.125,Donald Trump's Clintonesque foreign policy
2036,Washington,0.25,Backers: Romney more open to 2016
90,Las Vegas,-0.167,Why Rachel Dolezal's assertion that she is black could pave way for folks choosing a 'racial identity'
3559,Washington,0.0,Tsarnaev Mom: Americans Are ‘Terrorists’
1241,U.S.,0.0,Clinton braces for Nevada nail-biter
4806,Iran,0.5,Here are the top five things to watch in tonight's debate
4398,US,-0.156,"Head Of Medicare, Who Oversaw Obamacare Rollout, Will Step Down"
756,Iran,0.0,"Donald Trump, president of the Confederacy: The Southern strategy created the GOP civil war"
3386,Russia,0.0,Kerry orders State Department review of records retention amid Clinton email controversy
4178,US,-0.012,A sharp exchange over election-year polling offers thoughts for the rest of us
1845,Syria,0.2,Romney’s reboot: Can the 2012 loser really fix his problems in 2016?
3032,Brussels,0.0,Is it possible to fix the polarization of American politics?
2905,Indiana,0.0,US faces calls to ‘walk away’ from Iran talks
2593,Iowa,0.0,Netanyahu warns supporters he may lose in Tuesday’s election
3837,Utah,0.0,Harry Reid Calls Trade Push By Obama And GOP 'Insanity'
3666,New Hampshire,0.0,San Bernardino massacre: A horror that affects us all
2219,San Jose,0.05,Netanyahu's Iran Speech: Why it's important for Congress to at least listen to Israel's leader
3848,Mexico,-0.5,Obama: Warren 'Absolutely Wrong' On Trade Deal
5268,Washington,0.0,Swing-state stunner: Trump has edge in key states
4328,Baltimore,0.0,Carly Fiorina will appear in top-tier Reagan Library debate
5142,New York,-0.1,Trump Expected to Name Running Mate Soon: Looking for an 'Attack Dog'
837,Iraq,0.0,The End of the Road for John Kasich
2087,America,0.0,Why Negotiators At Paris Climate Talks Are Tossing The Kyoto Model
2181,Iran,0.0,"How Barack will juggle Bibi, Vlad and Hillary"
3247,Kentucky,-0.125,"In Rand Paul and Marco Rubio’s feud over Cuba policy, a preview of GOP’s 2016 foreign policy debate"
2844,Iowa,0.0,Jeb Bush blames Iraq unrest on Obama
3622,New Hampshire,0.0,Al Qaeda rep says group directed Paris magazine attack; US issues travel warning
3551,Egypt,0.0,What 'Draw Muhammad' shootings say about Islamic State reach (+video)
3736,Iran,0.136,"In Baltimore's call for federal police probe, a new search for answers (+video)"
4306,Vienna,0.0,The Iowa caucuses are closer than you think
3974,Iran,-0.292,Entering U.S. as refugees would be hard for terrorists
3202,U.S.,0.0,Here's why moderate Republicans aren't running for Congress anymore
3466,Kentucky,0.0,"Supreme Court to consider redefining 'one-person, one-vote' principle"
1364,NC,0.0,Iowa nightmare revisited: Was correct winner called on caucus night?
1019,N.J.,0.0,"In a revealing interview, Trump predicts a ‘massive recession’ but intends to eliminate the national debt in 8 years"
2089,South Carolina,0.0,Climate change: What you can do (Opinion)
2189,Nevada,-0.125,Obama: Gov. Scott Walker needs to ‘bone up’ on foreign policy
2258,Brussels,0.192,Watch: Obama criticizes Kenya's president on gay rights as they stand right by each other
524,Iran,0.0,Obama’s plan to boost defense budget points to brewing national security debate
5147,Iran,0.0,What Trump and Clinton are looking for in a VP
1783,Utah,-0.25,The GOP’s nuclear option for Donald Trump: Why the only way to beat him is so scary
171,Kobani,-0.5,Checking a claim that 'nobody did anything wrong' on Benghazi
736,Paris,0.5,Who's winning Indiana? It's anybody's guess
4283,San Bernardino,0.5,"Palin’s endorsement the latest prize as Trump, Cruz battle for conservatives"
3691,Washington,0.0,Unravelling Chattanooga: What do we know about shooter?
2627,Iran,0.0,'There appear to be no rules anymore'
2237,South Carolina,0.0,"University of Missouri, please immediately fire employees who taunted media"
1064,Britain,0.0,How Trump vs. Clinton could reshape the electoral map
849,America,0.0,Trump ups the ante in Indiana
1802,Wyoming,0.5,"Plutocrats love Jeb, but voters don’t: Bush’s “electability” argument is getting even weaker"
1875,Indiana,0.0,"Chris Christie: If I Run, I Will Beat Hillary Clinton"
62,Saudi Arabia’s,0.0,"Christie Hides $800,000 in Travel Bills"
3957,the United States,-0.156,Russia deploys missiles in Syria after Turkey shoots down bomber
4268,Iowa,0.136,Marco Rubio self-destructs in New Hampshire
3215,America,0.0,The GOP Is Dying Off. Literally.
1753,Kansas,0.0,Carly Fiorina swipes at Trump: ‘Look at this face.’
4906,Iran,0.2,Where Donald Trump and Hillary Clinton stand on economic issues
1235,Mosul,0.4,Can Anyone Beat Trump in the Primary? History Says No
4360,N.H.,0.2,"Morning Plum: Get ready for another ideological death struggle, this time over climate"
4076,New York,-0.2,"Terror attack over, 147 dead at Kenya university"
347,US,0.0,Robert Durst of HBO's 'The Jinx' charged with murder
2921,U.S.,-0.5,Why the Iraq offensive will fail
3002,Paris,0.0,Hope and hype of Hiroshima can’t conceal Obama’s dismal record on nuclear disarmament
3067,Rubio,0.1,Congress Undermines U.S. Global Economic Standing
2912,Baltimore,0.0,Iran nuclear talks: What if the deal falls through?
5088,Nevada,0.025,Democratic convention: passionate end to day one steadies early drama
602,Iowa,0.0,The GOP's big-money plan to save the Senate
3173,Orlando,0.0,Cruz blasts Trump as phony conservative in front of CPAC crowd
4689,Iran,-0.167,Taking Trump voters’ concerns seriously means listening to what they’re actually saying
4327,Texas,0.5,Donald Trump’s campaign of terror: How a billionaire channeled his authoritarian rage — and soared to the top of the polls
2084,Baltimore,-0.225,“There is such a thing as being too late”: Obama issues a desperate call for a global climate deal
1155,San Francisco’s,-0.1,Missing on GOP debate stage: A future president (Opinion)
486,Nevada,0.0,Senators Seek ‘Living Wage’ for Capitol Hill Contractors
2735,Turkey,0.0,Brian Williams Under Fire Over His Shifting Story Of Iraq Helicopter Attack
3809,Armenia,0.136,Obama administration announces halt on new coal leases
2386,New York City,0.333,"ObamaCare has cancer. And if it’s not treated quickly and aggressively, it will die"
4370,Iowa,0.0,President Obama's persistent and puzzling passivity on terrorism
2018,Charleston,0.0,Jeb's invisible man strategy
3641,America,0.0,"Charlie Hebdo attack: Suspects' names, photos released"
1556,North Dakota,0.5,Why the Ted Cruz-Marco Rubio debate mattered most (+video)
322,Iowa,0.118,"David Sweat shot, captured alive after New York manhunt"
2797,U.S.,-0.125,"Obama opens up on Iran: What he's learned about war, Republicans, and his foreign policy"
1224,U.S.,0.0,Why Bernie Sanders's campaign makes me worry about how he’ll manage the White House
2775,US,-0.4,"After vowing to end two wars, Obama may leave three behind"
144,Syria,-0.25,Barack Obama Marks 50th Anniversary Of 'Bloody Sunday' With Powerful Speech In Selma
750,Russia,0.2,"Ryan meets Trump, says ‘very encouraged’ but unity will take time"
72,Nevada,0.0,Eleven States Sue Obama Admin. over Transgender Directive
3946,New York,0.0,"US sailors freed by Iranians. No US apology issued, says Joe Biden"
1006,Oregon,0.5,Could This Be the Real 'Super Tuesday'? A Look at What's at Stake
3506,Ky.,0.2,"Thanks to Obama, the terrorist cancer is growing"
639,Russia,0.0,Trump doesn’t have a national campaign. So the GOP is trying to run one for him.
4207,Syria,0.0,Some GOP elites aren’t quite convinced by Trump charm offensive
382,US,0.0,Canada Just Threw A Grenade Into Elizabeth Warren's Trade Fight With Obama
1471,Kabul,-0.05,GOP Debate Round 3: Expect Another Wild Night
4842,Las Vegas,0.4,His campaign’s statement that Trump accepts the truth of Obama’s birthplace is filled with falsehoods
2877,Ramadi,-0.078,"White House, Dems seek to water down Iran bill"
2241,US,0.0,Reporter says Clinton camp denying him access to events
2186,America,0.136,Congress's fight over Iran deal enters new phase
4759,US,0.0,Why LeBron James’s Endorsement Could Help Clinton Retake Ohio
402,San Bernardino,0.068,White House warns Congress: Fight Zika or live to regret it
2421,US,0.0,Cuba has a possible lung cancer vaccine that America can now test
1791,Dangerous,-0.05,White House counsel reportedly kept in dark on Clinton’s personal email use
2863,New Hampshire,0.0,Iran talks to be extended another day
1983,Obama,-0.05,Election 2016: Clinton email stumble fuels Dem critics
4429,Syria,0.0,"Kurdish forces, backed by U.S. airstrikes, launch offensive in Iraq"
1020,Iran,0.7,"As Always, U.S. Adores a Good Sex Scandal"
4030,Iran,0.0,Migrants Refuse To Leave Train At Refugee Camp In Hungary
1760,Nepal,0.0,Biden previews battle against Clinton
3777,Washington,0.0,"Mike Brown Family Suing Ferguson, Wilson"
1742,D.C.,0.5,Sanders’ challenge: Winning over Obama supporters
244,America,0.0,GOP lands no solid punches while sparring with Clinton over Benghazi
2806,Bronx,0.4,"A nuclear deal has been reached, but Iran must free Jason Rezaian"
1734,Russia,0.1,"South Carolina, Nevada polls find Clinton far ahead"
4629,Syria,0.0,Will Hillary Clinton lose the election because of the FBI email investigation?
1190,US,0.0,Stossel: Why Marco Rubio and Hillary Clinton are 2016's likely nominees
5176,Ireland,0.0,Donald Trump Campaign Manager Is Out
1039,Connecticut,0.0,"We must smash the Clinton machine: Democratic elites and the media sold out to Hillary this time, but change is coming"
4786,Indiana,0.25,5 takeaways from the first presidential debate
3859,New York,0.0,"@POTUS joins Twitter, jokes with @BillClinton"
4459,Iran,-0.15,Obama on 'The Daily Show:' What happened to common conversation? (+video)
3727,Oregon,-0.033,It’s not about mental illness: The big lie that always follows mass shootings by white males
1630,America,-0.317,GOP Candidates Say Paris Attacks Highlight U.S. Leadership Failure
3750,Turkey,0.0,Report: Freddie Gray sustained injury in police van
3829,Syria,0.2,"Sure, We Want An Honest And Trustworthy President, But It's Complicated"
3127,Iraq,0.0,The Pope vs. America
1902,Russia,0.0,Bernie Sanders to announce 2016 intentions on Thursday
908,New Hampshire,0.0,The problem with Cruz and Kasich aligning to stop Donald Trump
68,Rubio,0.5,The Overwhelming Stress of Being Denied a Bathroom
1280,Miami,-0.2,Clinton Gets Back In The Game After Blowout Loss To Sanders In N.H.
3303,Paris,0.5,The Senate's 46 Democrats got 20 million more votes than its 54 Republicans
3788,Iowa,0.0,Hung jury in Jodi Arias sentencing phase removes possibility of death sentence
1980,West Virginia,0.167,Chris Christie Bolsters Political Team as Allies Launch Super PAC
2291,America,0.417,The Fear of Being Gay in Russia
2995,Paris,-0.25,Federal court: NSA phone record collection is excessive
2162,U.S.,-0.362,Hillary Clinton speech to attack Donald Trump's 'dangerous' foreign policy plans
4709,Havana,0.0,‘Take The Money!!’: Emails Show How Clinton Campaign Manages Lobbyist Donations
1386,Palestine,0.3,"Iowa caucus results: Ted Cruz wins, Hillary Clinton declares victory"
3856,Iraq,0.0,"Obama Spends Earth Day In The Everglades, Taunting Republicans On Climate Change"
1785,Anbar,0.0,Donald Trump doesn't challenge anti-Muslim questioner
5113,US,0.0,"Trump claims GOP nomination, tells struggling Americans 'I am your voice'"
2526,Cuba,0.0,Claire McCaskill Accuses Marco Rubio Of Shirking Principles On Immigration
2445,California,0.0,"Obamacare Is Back At The Supreme Court, And These 6 Lives Hang In The Balance"
1326,Ukraine,0.268,4 Things The New Hampshire Primary Will Tell Us
4523,Iowa,0.0,"32,000 emails recovered in IRS targeting probe amid allegations agency chief may have lied"
2434,N.H.,-0.3,Superbug cases spur FDA warning on dirty medical scopes
1126,Iran,0.0,The 8th Democratic Debate In 100 Words (And 4 Videos)
4718,Vietnam,-0.05,Donald Trump threatens to jail Hillary Clinton in second presidential debate
4804,America,0.0,Tics and tricks: Here's what Trump and Clinton's body language reveals
2938,Chicago,0.0,Obama ISIS war authorization: Request sent to Congress
5165,Iraq,0.2,Donald Trump's Problems Are Much Deeper Than A Campaign Manager
4542,Al-Abadi,0.0,"Obama's Presidential Library Will Be In Chicago, Foundation Announces"
4373,Russia,-0.196,Republicans are crossing a dangerous new line: sabotaging US foreign policy
1204,Syria,0.0,Bully Backs Blowhard for President: Now Christie Likes Trump
4676,Syria,0.156,Adelson's Review-Journal Gives Trump First Major Endorsement
1247,Israel,-0.15,"Jeb’s Sad, Quixotic South Carolina Slog"
3991,Kentucky,-0.2,"U.S. strike believed to have killed ‘Jihadi John,’ Islamic State executioner"
4922,Wisconsin,0.0,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is"
2527,Iran,0.0,Alabama Sen. Sessions Backs Trump’s Immigration Platform
4830,Indiana,0.0,Gary Johnson’s Post-Debate Reactions
957,US,0.0,Reince Priebus is in over his head
1079,Afghanistan,0.0,Excruciating choice for GOP leaders: Take a risk on Trump?
3529,NY,0.0,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed
3209,California,0.125,Jake Tapper to moderate 's first GOP debate
3124,Brussels,-0.75,"After tragic shooting, Charleston church reopens with prayer, songs and tears"
4016,Hiroshima,-0.25,Acting out of weakness? Why Obama's dangerously wrong about Putin's intentions in Syria
2946,New Hampshire,-0.292,"Jordanian fighter jets strike hard at ISIS, pay tribute to murdered pilot"
3869,US,0.0,Obama Plans to Press Ahead With Guantanamo Bay Closure
2611,Syria,0.0,Netanyahu walks back Palestinian state comment
3904,Iran,0.0,Angela Merkel to Visit White House on Feb. 9
292,Iran,0.0,Will Nancy Pelosi miss John Boehner? Depends.
2216,Kathmandu,0.0,Why Obama Has His Work Cut Out For Him On Getting Trade Votes
4686,Iowa,0.0,"Trump won’t commit to accepting election results, at fiery final debate with Clinton"
22,US,0.2,What do Americans really think about abortion? The answer may surprise you.
668,Libya,0.0,Was California The Last Weekend At Bernie's House Of Hope?
2436,Miami,0.0,Milestone House Vote Would Take Health Care Away From Millions
701,Texas,0.5,"Yes, Bernie Polls Better Against Trump Than Hillary—but There’s a Catch"
3932,Iowa,0.0,EgyptAir crash: official dismisses claim that remains suggest blast
5195,Kasich,0.2,More anti-Trump action planned after second night of protests across US
1502,Iowa,0.0,"Trump suggests he might have prevented 9/11 attacks, extending feud with Bush"
987,New Mexico,0.45,How far can campaigns go to win support from a Republican delegate?
4292,Saudi Arabia,0.0,They’re already trying to steal 2016: Inside the GOP voting-rights scheme intended to derail democracy
2413,Egypt,0.0,"Cruz eyes insurance via Obamacare, a law he vows to scrap (+video)"
2092,Invade,0.0,"On climate change, ideological and partisan polarization hardens"
469,Yemen,0.068,Neither Bush nor Rubio is placing above 4th in Iowa or New Hampshire
2266,Trump County,0.288,High Court Ruling Against Gay Marriage Would Produce 'Chaos'
4567,Iran,0.0,"Shift in Cuba politics boosts Obama, challenges Rubio"
4732,Homeland,-0.133,"Giuliani, suggesting Trump may have ‘exaggerated’ in lewd comments, says, ‘talk and action are two different things’"
1929,Kenya,0.013,Scott Walker’s economic mess: How worker wages were gutted in Wisconsin
2124,America,0.0,California slashes water use for upstate farmers
2411,Indiana,0.0,Bernie Sanders is unleashing a plan to make prescription drugs cheaper
4407,America,0.0,Boehner 'baffled' by Israeli spying report
4096,Nevada,0.7,There’s a good reason protesters at the University of Missouri didn’t want the media around
590,U.S.,0.0,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.
4174,Mexico,0.0,"Fear of Trump sparking a surge in citizenship, voter applications"
3435,America,0.0,John Roberts helps overthrow the Constitution
1602,U.S.,0.0,Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka
3112,America,0.0,Pope Francis’ address to Congress: what it means for six Catholic lawmakers (+video)
926,Ukraine,0.0,Kasich: ‘My Republican Party doesn’t like ideas’
1777,Russia,0.0,What does Rick Perry have?
2009,Ferguson,0.0,Rubio reignites Cuba debate with Senate hearing
4803,Libya,0.0,Lester Holt: presidential debate moderator and proven fact-checker
3778,America,0.0,Patriots Day 2015: Boston does not stand alone
4250,Nepal,0.0,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video)
3428,Texas,0.0,Is there any way Obama can fill Supreme Court vacancy?
2948,Paris,0.0,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)"
1406,California,-0.1,GOP insiders: It was a rough night for Ted Cruz
666,Arizona,-0.5,Donald Trump is blatantly racist — and the media is too scared to call him out on it
4740,Ramadi,0.0,Can Donald Trump recover from this?
4818,Denmark,0.0,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?
5085,Calif.,0.0,The Democrats aren’t doomed: What I learned from Bernie delegates in Philadelphia
3524,Ore.,0.0,Enrique Marquez: I got rifles for San Bernardino killer
30,Afghanistan,0.0,Abortion bill dropped amid concerns of female GOP lawmakers
973,Ukraine,0.0,Outsider campaigns seek inside track
900,Kentucky,0.0,Can Sanders' millennials switch to Clinton?
1102,Baltimore,0.0,Bernie Sanders Has Strength Among White Men Pinched By The Economy
3454,Moscow,0.033,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices"
4430,Florida,0.088,"In rare foreign trip, Assad flies to Moscow to meet with Putin"
5212,Iowa,0.0,Former ‘Apprentice’ contestant accuses Trump of groping her during job meeting
50,U.S.,0.55,"Trump's lean campaign machine relying mostly on donor cash, not his own"
16,California,0.0,P. Parenthood Chief Goes Toe-to-Toe with Attackers
4409,U.S.,0.0,Justice Department Launches Civil Rights Probe Of Baltimore Police
4736,Charleston,0.0,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten
4223,Paris,0.2,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination"
3826,New Hampshire,0.2,The unexpected and ingenious strategy of Obama's second term
4247,Massive,0.28,South Carolina primary brings high stakes for Marco Rubio and Jeb Bush
3322,U.S.,-0.1,"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care"
3410,Iran,0.0,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks
5274,Germany,0.0,"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'"
1167,Charleston,0.0,"Mitt Romney: Donald Trump is a 'phony, a fraud'"
551,Philadelphia,0.0,'We the People' is at risk: Why America needs civics education
2998,Minneapolis,0.0,NSA program reportedly helped US gather evidence against North Korea in Sony hack
1047,America,0.0,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies"
998,Atlanta,-0.125,"What happens to delegates won by Rubio, other ex-candidates?"
3179,California,-0.025,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race"
702,US,0.0,Donald Trump v Bernie Sanders: confusion reigns over possible debate
2483,Iran,0.0,Paul: Christie embraces Obamacare
3317,Iran,0.0,Congressional auditors: VA health care is high-risk
1437,Florida,0.0,"Iowa’s Des Moines Register endorses Clinton, Rubio"
2889,Pennsylvania,0.0,White House looks to scientists to sell Iran deal
1499,Nevada,0.0,GOP debate: 's Reality Check Team inspects claims
2843,U.S.,0.286,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran
159,Iran,0.1,Congress and its 'outsiders': The critical struggle over who is really in charge
899,Brussels,0.7,Sanders: Democratic Party hasn't been fair to me
2012,US,0.0,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid"
4281,Syria,0.162,Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion
737,Cuba,0.0,Will Latino loathing of Trump drive a voter movement to swing the election?
2680,Giving,0.0,Drudge goes all in for Trump
3059,Charleston,0.136,New Study Shows Riots Make America Conservative
3981,U.S.,-0.2,21 dead at Radison Blu hotel in Mali
4509,Kentucky,0.0,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says"
4451,Kabul,0.16,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe
2378,California,-0.292,Here's why creating single-payer health care in America is so hard
5032,U.S.,0.0,Why Koch and Republican donor network won’t back Trump (+video)
3058,Cuba,0.0,The Iran Deal and the Cost of Political Polarization | RealClearPolitics
3380,New York,0.0,Gowdy reveals subpoena Clinton claims she 'never had'
491,Chaos,-0.6,"Walgreens to close 200 stores, boost cost cutting"
4157,America,0.5,Teacher sickout closes most Detroit schools Monday
2650,Cuba,0.0,Lynch's delayed confirmation vote
492,U.S.,-0.25,Cloudy economy rains on Obama's parade
2419,Iran,0.22,"High school, middle school kids now use more e-cigs than tobacco: CDC"
1705,Syria,0.0,"Sanders focuses on gun violence, immigration as 13,000 attend Arizona rally"
1296,New Hampshire,0.0,What happened to Carly Fiorina's presidential hopes? (+video)
912,U.S.,0.25,"Cruz dominates, Trump falls short again as more states pick delegates"
74,Kenya,0.375,"Racism is “America’s original sin”: Unless we tell the truth about our history, we’ll never find the way to reconciliation"
269,Iraq,0.0,Kevin McCarthy is a total dope: This bumbling yahoo is about to be second in line to the presidency
3339,Ginsburg,0.5,Top Clinton aide Mills reportedly walks out of FBI interview about emails
3342,Arizona,0.0,The quiet global crisis that scares the State Department
3769,Tunisia,-0.1,Camden Yards briefly closed off as Freddie Gray protests intensify in Baltimore
156,U.S.,0.0,8 Things Congress Actually Did This Year
4115,Louisiana,0.35,Why Congress Doesn't Really Worry About What Most Americans Think
4591,U.S.,0.15,"Trump wins presidency, defeats Clinton in historic election upset"
3759,Baltimore,-0.7,"On The Streets Of Baltimore, Trying To Understand The Anger"
3042,Nevada,0.0,Where’s the partisan polarization on abortion?
4554,US,0.0,Russia Calls Downing Of Its Plane A 'Planned Provocation'
2392,America,0.0,9th baby dies after heart surgery at a Florida hospital
5081,Kasich,0.0,Dems open convention without Wasserman Schultz
4116,Indiana,0.095,"Upcoming proposal in Congress for military action must strike Goldilocks-esq, 'just right' tone"
3105,the United States,0.5,Pope brings message of brotherly love to Philadelphia
851,Las Vegas,0.0,Voters' dilemma: What happens if it's Hillary vs. Trump?
118,Iran,0.017,"I'm a black ex-cop, and this is the real truth about race and policing"
3037,Paris,0.25,This astonishing chart shows how moderate Republicans are an endangered species
1546,Spain,0.0,Ted Cruz tackles the Wall Street Journal
345,Takeaways,-0.2,Cory Booker on how America's criminal justice system destroys the American dream
1797,New York,0.0,Trump’s audacious Southern spectacle is part of his strategy
2911,Israel,0.0,Expert: ISIL 'highly likely' to launch gas attack in London
2133,Paris,0.0,Obama to Propose Protecting 1.4 Million Acres of Arctic Refuge
4425,San Bernardino,0.433,Fox News has no shame: Easily duped wingnuts spout phony science and climate-change lies
23,Oregon,0.0,"House OKs bill blocking Planned Parenthood funds, amid shutdown worries"
3812,Kentucky,0.0,State of the Union recap: Obama sells optimism to nervous nation
5233,Kasich,0.075,"Clinton, Trump at First Debate: Was It All America Expected?"
3284,Helping,0.0,Harry Reid endorses Chuck Schumer to succeed him as Senate Democratic leader
3433,US,0.0,How Scalia's death could change Supreme Court and Election 2016
2492,Orlando,0.0,What Trump Will Never Understand About Immigrants
3766,Orlando,-0.2,Baltimore protests: Crowds stand firm after curfew
2047,Baltimore,0.0,"Santorum talks 2016, minimum wage increase"
2796,US,0.136,I live in Iran. Here's how sanctions have shaped my life.
4562,Iran,0.136,Russia begins airstrikes in Syria; U.S. warns of new concerns in conflict
3793,Afghanistan,-0.1,Tens of Thousands of Police Expected for Funeral of Slain Officer
2660,Texas,0.0,Walker’s anti-union law has labor reeling in Wisconsin
493,U.S.,0.0,With a bullet: Oil prices headed to the basement
832,Iran,0.0,"Ted Cruz, the master strategist, was no match for Trump's cult of personality"
534,Iowa,0.0,"Obama seeks to end sequester cuts, raise spending caps in budget plan"
2699,N.H.,0.0,Rieder: Why Stephanopoulos flap matters
2616,Iowa,0.0,Netanyahu Defeats Center-Left Rival In Israel's Parliamentary Election
967,London,-0.078,Political hatefest: Why the media—and the candidates—are dragging down the campaign
3030,Iran,0.0,Three reasons political polarization is here to stay
700,Iowa,0.0,Can Libertarian nominees Gary Johnson and Bill Weld siphon votes from Trump?
3463,Vietnam,0.0,"The Supreme Court Case That Could Gut Obamacare, Explained In 2 Minutes"
1627,Iran,0.5,The Democratic Debate Clock: Which Issues Got The Most Time
4572,Kabul,0.0,Protesters target Trump buildings in massive street rallies
184,Paris,0.0,McConnell plan moves Senate closer to deal on Homeland Security funding
4529,Brussels,0.3,Chattanooga shooting proves it's time to arm our Armed Forces
3693,Iran,0.0,"Names of Oregon victims released, range in age from 18 to 67"
4665,Iran,0.0,Debate fact-check: Hillary Clinton and Donald Trump's claims reviewed
4378,New Hampshire’s,0.0,Kentucky Clerk's Office Issues Same-Sex Marriage License
775,U.S.,-0.144,The map is tough for any Republican. It’s completely daunting for Donald Trump.
3893,Iowa,0.0,"White House makes formal veto threat against Keystone, ACA bills"
3046,U.S.,-0.125,Why do people on the other side seem so unreasonable?
4188,Melania,-0.05,The Republican Party ruined conservatism long before Trump: Why they still don’t get it
718,America,0.264,"Megyn Kelly Special: Trump defends tone, says bid will be ‘complete waste’ if he doesn’t win"
3701,Mexico,-0.3,At least nine protesters arrested after St. Louis police shooting
3680,America,0.0,Workplace Violence or Terrorism? CA Massacre Probe Unfolds
1070,Race,-0.4,"I’m with Hillary in November: Listen up, fellow Bernie supporters — you must get behind Clinton to stop Donald Trump"
2935,California,0.0,U.S. provides options for drawdown of forces in Afghanistan amid ISIS fears
3048,Paris,0.0,The NRA-ification of the Republican Party
2697,Chicago,0.0,"University of Missouri, please immediately fire employees who taunted media"
4748,Iran,-0.142,Trump &amp; Clinton Were Very Convincing...on How Lousy the Other One Is
597,Iran,0.0,Democrats see map and math working to their advantage in 2016 Senate races
828,U.S.,0.0,Hillary Clinton doesn't need to choose between a reassuring campaign and progressive policies
2951,France,0.5,"Airstrikes Move To Syria, Target More Than Just ISIS"
416,Syria,0.5,Top US lawmakers strike deal to fast-track trade deals
2424,Iowa,0.0,Future Obamacare Costs Keep Falling
931,Yemen,-1.0,"Yes, Bernie Sanders is not a Democrat — and Hillary represents the very worst of the party"
